"Date","Alton PS 3-1: Alton PS 3-1_Water Level - Logger (Compensated & Corrected-masl)","interpolated climate_Rainfall¹ (mm)","interpolated climate_Snowmelt¹ (mm)"
2018-05-06,392.739968617757,2.20000004768372,
2018-05-07,392.728045145671,0,
2018-05-08,392.726796468099,0,
2018-05-09,392.727415720622,2,
2018-05-10,392.729218800863,0,
2018-05-11,392.71037419637,0,
2018-05-12,392.702218373617,0,
2018-05-13,392.695508321126,0,
2018-05-14,392.686602274577,10.6000003814697,
2018-05-15,392.81137975057,3.79999995231628,
2018-05-16,392.748251597087,0,
2018-05-17,392.714664459229,0,
2018-05-18,392.69775390625,2,
2018-05-19,392.695583343506,7.80000019073486,
2018-05-20,392.684602101644,0,
2018-05-21,392.67599995931,5.40000009536743,
2018-05-22,392.686710357666,0.400000005960464,
2018-05-23,392.665965833162,0,
2018-05-24,392.647488911947,0,
2018-05-25,392.633360544841,0,
2018-05-26,392.616400400798,0,
2018-05-27,392.603281656901,0,
2018-05-28,392.580806732178,0,
2018-05-29,392.554747263591,0,
2018-05-30,392.538693745931,1.39999997615814,
2018-05-31,392.519738515218,3,
2018-06-01,392.498441060384,0,
2018-06-02,392.482343037923,0,
2018-06-03,392.475101470947,16.7999992370605,
2018-06-04,392.460156758626,2,
2018-06-05,392.448066711426,0,
2018-06-06,392.429224650065,0,
2018-06-07,392.384162902832,0,
2018-06-08,392.399064381917,0,
2018-06-09,392.377344767253,0,
2018-06-10,392.358300526937,0,
2018-06-11,392.338746388753,0,
2018-06-12,392.339071909587,0.600000023841858,
2018-06-13,392.334589640299,2.20000004768372,
2018-06-14,392.331712086995,0,
2018-06-15,392.329153696696,0,
2018-06-16,392.327074686686,0,
2018-06-17,392.322826385498,0,
2018-06-18,392.322022755941,1.39999997615814,
2018-06-19,392.323384602865,0,
2018-06-20,392.322167714437,0,
2018-06-21,392.314971923828,0,
2018-06-22,392.314781188965,5.69999980926514,
2018-06-23,392.318641662598,2.20000004768372,
2018-06-24,392.345366160075,15.1999998092651,
2018-06-25,392.351037343343,0,
2018-06-26,392.289265950521,4,
2018-06-27,392.215741475423,2,
2018-06-28,392.146900177002,0,
2018-06-29,392.14958190918,0,
2018-06-30,392.156261444092,0,
2018-07-01,392.164412180583,0,
2018-07-02,392.169319152832,0,
2018-07-03,392.17591603597,0,
2018-07-04,392.185917445592,0,
2018-07-05,392.230662027995,18.3999996185303,
2018-07-06,392.342793782552,0,
2018-07-07,392.317381540934,0,
2018-07-08,392.29603322347,0,
2018-07-09,392.27688852946,0,
2018-07-10,392.254698435466,0,
2018-07-11,392.235977172852,0,
2018-07-12,392.221735636393,0,
2018-07-13,392.212801615397,0,
2018-07-14,392.202245076497,1.79999995231628,
2018-07-15,392.196005503337,0,
2018-07-16,392.206892649333,20.2000007629395,
2018-07-17,392.212763468424,0,
2018-07-18,392.192534128825,0,
2018-07-19,392.184981028239,0,
2018-07-20,392.180962880452,2.90000009536743,
2018-07-21,392.170936584473,3.40000009536743,
2018-07-22,392.190671284993,7.19999980926514,
2018-07-23,392.186637878418,1.39999997615814,
2018-07-24,392.208923339844,0.400000005960464,
2018-07-25,392.295234680176,0,
2018-07-26,392.271945953369,1.20000004768372,
2018-07-27,392.256326039632,1.20000004768372,
2018-07-28,392.237096150716,0.800000011920929,
2018-07-29,392.224170684814,0,
2018-07-30,392.210825602214,0,
2018-07-31,392.201291402181,0,
2018-08-01,392.19217300415,0,
2018-08-02,392.179236094157,0,
2018-08-03,392.173043568929,0,
2018-08-04,392.16703414917,0,
2018-08-05,392.162796020508,0,
2018-08-06,392.157329559326,6.19999980926514,
2018-08-07,392.152463277181,1,
2018-08-08,392.150856018066,2.40000009536743,
2018-08-09,392.144727071126,8,
2018-08-10,392.138650258382,0,
2018-08-11,392.133373260498,0,
2018-08-12,392.126075744629,0,
2018-08-13,392.126265207926,0,
2018-08-14,392.12086613973,0,
2018-08-15,392.110296885173,0,
2018-08-16,392.109043121338,16.2000007629395,
2018-08-17,392.170083363851,9,
2018-08-18,392.221623738607,0,
2018-08-19,392.194655100505,0,
2018-08-20,392.179641723633,0,
2018-08-21,392.233388264974,27.6000003814697,
2018-08-22,392.312082926432,0.200000002980232,
2018-08-23,392.295899709066,0,
2018-08-24,392.277280171712,0,
2018-08-25,392.265918731689,11.1999998092651,
2018-08-26,392.261175791423,0.699999988079071,
2018-08-27,392.249684651693,0,
2018-08-28,392.23489634196,4.19999980926514,
2018-08-29,392.226961771647,0.600000023841858,
2018-08-30,392.215223948161,0,
2018-08-31,392.210603078206,0,
2018-09-01,392.202868143717,0,
2018-09-02,392.207766215007,0.200000002980232,
2018-09-03,392.202828725179,0,
2018-09-04,392.190845489502,0,
2018-09-05,392.185227711995,1.60000002384186,
2018-09-06,392.172564188639,0,
2018-09-07,392.169179280599,0,
2018-09-08,392.163720448812,0,
2018-09-09,392.160681406657,6.19999980926514,
2018-09-10,392.181667327881,5.40000009536743,
2018-09-11,392.195110321045,0,
2018-09-12,392.18149693807,0,
2018-09-13,392.172442118327,0,
2018-09-14,392.164236704508,0,
2018-09-15,392.158241271973,0,
2018-09-16,392.155415852865,0,
2018-09-17,392.155236562093,0,
2018-09-18,392.146545410156,0,
2018-09-19,392.139209747314,0,
2018-09-20,392.140163421631,0,
2018-09-21,392.138666788737,4,
2018-09-22,392.129867553711,0,
2018-09-23,392.129213968913,0,
2018-09-24,392.130537668864,7.80000019073486,
2018-09-25,392.143292744954,9,
2018-09-26,392.149272918701,0,
2018-09-27,392.140028635661,0,
2018-09-28,392.134054819743,4,
2018-09-29,392.131787618001,0.200000002980232,
2018-09-30,392.135967254639,18.6000003814697,
2018-10-01,392.181015014648,10.3999996185303,
2018-10-02,392.201321919759,2.79999995231628,
2018-10-03,392.199490865072,6.80000019073486,
2018-10-04,392.203745061701,0,
2018-10-05,392.24319712321,3.40000009536743,
2018-10-06,392.281626383464,3.40000009536743,
2018-10-07,392.318603515625,7.59999990463257,
2018-10-08,392.403313954671,4,
2018-10-09,392.453880310059,0,
2018-10-10,392.485870361328,1.39999997615814,
2018-10-11,392.522094726562,0.200000002980232,
2018-10-12,392.55588277181,1.20000004768372,
2018-10-13,392.592519124349,0.200000002980232,
2018-10-14,392.638608296712,0.200000002980232,
2018-10-15,392.680948893229,3.79999995231628,
2018-10-16,392.726851145426,0.200000002980232,
2018-10-17,392.764994303385,0.600000023841858,
2018-10-18,392.810059865316,0,
2018-10-19,392.864471435547,2,
2018-10-20,392.896437327067,0,
2018-10-21,392.94088490804,0,0
2018-10-22,392.988574981689,0,0.699999988079071
2018-10-23,393.035035451253,3.79999995231628,0
2018-10-24,393.078755696615,0,0
2018-10-25,393.128088633219,0,
2018-10-26,393.172252655029,0,
2018-10-27,393.229008992513,7.19999980926514,0.300000011920929
2018-10-28,393.295614878337,1.79999995231628,0.0999999940395355
2018-10-29,393.328740437826,0,4.80000019073486
2018-10-30,393.367721557617,14.8000001907349,1.39999997615814
2018-10-31,393.48862584432,8,
2018-11-01,393.242826334635,26.7999992370605,
